ts	imei	mwra	c.katana	c.android.chrome	c.android.gm	c.dogalize	c.android.youtube	c.updateassist	c.UCMobile.intl	c.raider	c.android.vending	c.UCMobile.x86
2018-05-05 13:02:00	8630330696303481677	1.00000	13.75052	12.68696	11.58492	10.73151	16.27994	58.30598	41.39861	37.59177	28.00600	51.42649
2018-05-05 13:03:00	8630330696303481578	0.00000	15.84565	15.71308	15.34663	10.07247	16.32028	44.19331	23.74279	66.63387	34.10311	20.72770
2018-05-05 13:04:00	359043379931766619	1.00000	12.76273	12.63812	13.18806	10.28940	15.17130	50.53151	49.48667	61.07745	74.97404	3.45104
2018-05-05 13:05:00	8630330696303481537	1.00000	7.29094	9.41876	10.39472	11.61137	9.30986	58.90317	25.11896	71.59283	34.35519	39.55861
2018-05-05 13:06:00	359043379931766106	0.00000	10.79805	8.45361	11.59249	13.95480	13.00861	47.42298	54.85119	57.86927	4.93440	97.77073
2018-05-05 13:07:00	8630330696303481735	0.00000	10.04135	12.86882	10.74058	14.14922	12.78112	45.90561	55.23499	45.28279	10.81806	99.38869
2018-05-05 13:08:00	3590433799317661966	0.00000	12.83293	12.93076	14.57907	10.87776	11.80659	51.80184	51.46913	61.63205	95.71734	94.04829
2018-05-05 13:09:00	3590433799317661701	1.00000	14.46222	11.60366	15.07348	10.19678	15.37160	48.76110	17.43722	45.39461	78.04949	35.68498
2018-05-05 13:10:00	863033069630348313	0.00000	6.81794	12.11742	14.32517	11.14507	13.73500	39.88951	44.39149	40.98435	5.30760	51.36168
2018-05-05 13:11:00	863033069630348982	1.00000	11.20776	11.48242	11.68686	8.02355	11.77056	36.01232	58.36264	50.24011	27.91169	39.39233
2018-05-05 13:12:00	8630330696303482139	0.00000	8.37673	12.29245	12.62093	7.84041	14.39923	40.22263	46.76412	65.16906	35.13477	8.28500
2018-05-05 13:13:00	8630330696303481248	1.00000	14.65331	14.80197	14.09597	9.52917	13.03716	53.52360	14.13732	29.78812	23.22423	98.84799
2018-05-05 13:14:00	359043379931766288	1.00000	7.84870	8.10462	11.50668	6.87003	7.43844	38.40647	56.61147	56.24931	30.60680	7.89593
2018-05-05 13:15:00	8630330696303482097	1.00000	9.37868	9.95600	9.46033	10.79202	11.20885	48.12827	61.05542	51.62067	75.62821	56.44100
2018-05-05 13:16:00	863033069630348172	0.00000	12.24963	9.33136	17.14916	13.11458	13.11031	49.87878	55.74875	53.66734	63.78203	37.60449
2018-05-05 13:17:00	3590433799317662147	1.00000	11.73169	8.74732	7.99327	12.53039	8.26147	62.07572	65.83429	70.82408	45.22882	1.44051
2018-05-05 13:18:00	359043379931766098	1.00000	14.77065	14.08662	14.47370	9.89875	15.06377	44.24418	58.83898	55.97592	26.20723	70.52899
2018-05-05 13:19:00	3590433799317661909	0.00000	10.93194	10.19408	8.94416	12.16507	9.13833	31.22410	63.83183	40.42878	36.05779	34.56808
2018-05-05 13:20:00	359043379931766262	0.00000	6.78574	11.73359	8.86308	8.14668	10.89562	7.64570	72.69433	44.37994	55.98715	58.46853
2018-05-05 13:21:00	3590433799317661784	0.00000	7.73292	9.98653	14.11385	13.01906	17.90426	37.27419	58.33277	50.65112	56.53985	23.19327
2018-05-05 13:22:00	8630330696303482428	1.00000	11.88291	10.54954	10.12434	10.23863	8.54460	45.21718	72.42236	71.16085	77.01617	9.23226
2018-05-05 13:23:00	8630330696303481644	1.00000	11.57844	9.38267	12.66793	12.64857	11.21431	30.56627	62.03848	42.67966	53.96426	12.27360
2018-05-05 13:24:00	8630330696303481222	1.00000	8.29351	9.99611	11.64546	8.50618	11.55478	34.84559	30.87629	72.37553	58.42460	91.66432
2018-05-05 13:25:00	8630330696303481008	0.00000	8.21741	15.12981	13.96781	9.54384	14.33392	48.01915	18.58544	33.54247	41.28290	67.46316
2018-05-05 13:26:00	8630330696303481891	1.00000	4.50165	6.70295	14.30461	6.82568	9.37122	30.06226	53.66217	61.89917	34.62794	7.13709
2018-05-05 13:27:00	863033069630348198	0.00000	15.63201	11.17927	14.54863	9.64245	12.02424	38.76132	54.43479	63.87539	43.16256	60.46170
2018-05-05 13:28:00	3590433799317662055	0.00000	7.08767	13.33209	13.29383	10.51064	13.92501	62.77081	45.04508	40.98435	67.10160	29.34125
2018-05-05 13:29:00	3590433799317661289	0.00000	10.56080	14.98820	11.70573	11.25956	13.80888	24.77692	40.84005	31.86521	22.20845	65.03788
2018-05-05 13:30:00	8630330696303481198	1.00000	11.77918	13.21642	11.49195	10.32380	14.74896	42.96440	57.84573	49.71179	38.26642	79.25586
2018-05-05 13:31:00	863033069630348354	0.00000	9.83440	8.40937	11.74905	12.63708	14.07199	59.69781	48.61509	45.97062	71.08509	71.54022
2018-05-05 13:32:00	359043379931766817	0.00000	11.81869	15.07581	11.60858	7.59030	13.14237	53.79079	69.31257	53.29446	34.78991	88.28537
2018-05-05 13:33:00	8630330696303481784	0.00000	10.08824	7.47089	15.25994	18.06009	17.85977	34.95104	29.38235	48.39785	19.22268	94.66457
2018-05-05 13:34:00	3590433799317662337	1.00000	10.48346	8.09306	10.82351	11.46078	10.22105	35.86536	61.83426	31.10175	72.24184	66.29249
2018-05-05 13:35:00	8630330696303481412	1.00000	15.68461	15.11826	12.57648	8.05457	10.96410	73.84744	65.21666	44.00780	49.00176	29.44752
2018-05-05 13:36:00	863033069630348727	1.00000	11.46578	10.24752	10.56142	8.63851	10.54363	65.17261	51.13300	60.66121	39.59789	28.44078
2018-05-05 13:37:00	359043379931766551	0.00000	12.00694	11.00306	12.21276	11.00800	15.61002	34.71396	47.85756	51.37015	58.22290	73.34176
2018-05-05 13:38:00	8630330696303481859	0.00000	12.81895	15.21933	13.20415	8.18758	11.57240	32.56310	34.28290	51.61268	77.89835	79.63477
2018-05-05 13:39:00	3590433799317661081	1.00000	13.67384	10.18495	8.47527	10.62915	9.74015	35.90895	27.69370	33.61870	85.66116	64.33107
2018-05-05 13:40:00	8630330696303481255	1.00000	13.31738	12.12320	13.98297	8.96021	14.22365	46.83984	55.95027	30.01965	45.31396	60.46267
2018-05-05 13:41:00	359043379931766254	1.00000	9.18784	9.09851	8.46242	10.50583	11.10902	66.24474	41.14418	43.82458	69.12129	94.33184
2018-05-05 13:42:00	863033069630348297	1.00000	9.96436	10.34972	11.25192	11.91801	11.83144	36.12203	53.82764	32.41277	17.18239	99.62114
2018-05-05 13:43:00	8630330696303481909	1.00000	8.54463	12.47566	11.94848	5.62586	13.22337	31.02670	60.50408	73.83437	92.49888	49.89303
2018-05-05 13:44:00	359043379931766189	1.00000	11.02173	13.61591	10.59528	8.36600	12.41343	33.45052	80.56023	70.32429	97.45666	0.76498
2018-05-05 13:45:00	863033069630348768	0.00000	8.58883	11.42770	7.24561	8.37125	11.28958	56.73136	36.22196	68.57813	58.14930	92.37950
2018-05-05 13:46:00	3590433799317661065	0.00000	13.04597	14.56711	13.87821	11.30658	10.86238	61.02504	58.37024	54.96249	70.09695	29.14845
2018-05-05 13:47:00	863033069630348040	1.00000	7.84872	8.72665	11.95269	13.12667	10.71032	22.62634	47.34867	34.41866	78.39564	17.81931
2018-05-05 13:48:00	359043379931766239	1.00000	8.13184	11.27653	8.99670	9.07408	10.13144	40.55337	42.88210	37.05233	39.08898	58.80208
2018-05-05 13:49:00	8630330696303481479	1.00000	6.96539	11.30304	9.64098	9.69137	10.40674	46.55557	55.53039	49.96212	37.43805	84.81215
2018-05-05 13:50:00	8630330696303481537	1.00000	10.38991	8.64912	12.87924	7.66850	11.93351	22.19199	15.98984	33.64804	30.07121	62.10361
2018-05-05 13:51:00	863033069630348073	1.00000	15.02164	13.72946	14.12339	7.88215	11.20547	44.33004	51.61661	39.89683	7.52589	2.23076
2018-05-05 13:52:00	863033069630348024	0.00000	9.20557	12.99012	12.80679	10.82040	13.32286	45.56180	28.08666	39.30273	43.55907	14.54110
2018-05-05 13:53:00	8630330696303482477	0.00000	9.33117	12.57167	11.63061	10.06784	13.70106	30.90722	56.58825	45.54050	35.49019	98.09122
2018-05-05 13:54:00	8630330696303481008	0.00000	11.94734	14.17378	11.46282	8.72433	13.51766	27.67184	49.92211	44.55704	45.99292	55.94463
2018-05-05 13:55:00	3590433799317662188	0.00000	13.83726	17.18834	13.50200	9.69354	12.37426	42.43167	49.31023	53.34854	76.70813	57.73550
2018-05-05 13:56:00	8630330696303482469	1.00000	11.48995	9.85587	13.64454	7.14623	10.63580	46.26397	53.61395	48.94531	87.16163	4.51752
2018-05-05 13:57:00	359043379931766932	1.00000	9.67583	6.52223	10.07880	11.69177	7.76853	58.62776	33.74170	71.22491	98.22834	29.05291
2018-05-05 13:58:00	863033069630348206	0.00000	9.67076	16.81057	16.49016	7.95665	15.09159	64.45657	31.29443	31.61910	53.42877	94.69308
2018-05-05 13:59:00	3590433799317661461	0.00000	14.42642	15.27364	12.52792	9.20415	14.68335	48.05109	27.97561	46.65709	14.72197	57.50506
2018-05-05 14:00:00	8630330696303481321	1.00000	15.23681	14.08284	14.50805	11.30098	12.80309	44.83915	28.99441	60.19471	99.27435	58.79155
2018-05-05 14:01:00	3590433799317661859	0.00000	13.09832	14.14300	11.73623	9.05168	13.35590	33.55936	45.48659	47.98100	84.52117	25.48681
2018-05-05 14:02:00	359043379931766429	0.00000	11.63406	15.39644	12.35552	6.55204	9.30689	35.34706	36.52279	59.29574	45.45210	41.59006
2018-05-05 14:03:00	863033069630348610	0.00000	9.89950	12.18515	13.19345	11.77632	14.68812	68.05384	69.43137	43.39736	41.92791	90.36527
2018-05-05 14:04:00	3590433799317662345	0.00000	8.96524	11.79480	14.19123	12.07515	14.70765	42.17117	30.53281	71.43174	25.84551	89.93345
2018-05-05 14:05:00	8630330696303482204	0.00000	11.72768	8.29880	12.05899	7.20512	11.04899	48.18004	38.66031	49.73320	91.98583	85.02041
2018-05-05 14:06:00	8630330696303482113	1.00000	11.59974	7.76253	10.05517	15.36099	10.27532	41.27937	23.01895	44.88228	40.06203	39.61893
2018-05-05 14:07:00	3590433799317661420	1.00000	11.56868	14.86035	12.87184	9.36397	15.27945	50.92729	45.06554	19.58195	71.72205	20.70733
2018-05-05 14:08:00	8630330696303481081	0.00000	10.98816	7.70728	11.20291	12.68412	7.68613	49.88498	33.72973	51.59043	41.33485	38.01206
2018-05-05 14:09:00	8630330696303481362	1.00000	15.42543	11.27735	15.14497	8.75718	11.35515	57.06146	40.11727	53.97419	1.98746	25.36505
2018-05-05 14:10:00	3590433799317662246	0.00000	13.99224	15.22846	12.21148	9.35964	12.74807	40.87546	52.57464	41.68910	94.76357	22.20025
2018-05-05 14:11:00	863033069630348545	1.00000	15.98387	11.84745	14.56844	7.67456	12.79755	41.60863	57.35376	49.15095	29.98811	43.04986
2018-05-05 14:12:00	8630330696303482170	1.00000	6.79026	9.44933	10.92884	7.56262	9.64735	50.98708	55.24340	41.32796	30.51561	86.70710
2018-05-05 14:13:00	863033069630348537	1.00000	15.42784	16.07127	13.52220	10.71678	14.39592	46.58700	47.61948	65.69025	30.50446	56.67956
2018-05-05 14:14:00	359043379931766544	0.00000	11.21281	16.05656	13.68198	8.97042	13.24530	54.25590	43.30170	32.37697	25.65822	18.98398
2018-05-05 14:15:00	8630330696303482360	0.00000	8.45311	13.98428	12.61575	10.54523	12.67061	43.08008	34.33040	22.29208	64.52634	72.17853
2018-05-05 14:16:00	3590433799317661982	1.00000	11.96480	9.19250	12.43236	16.99503	18.08092	45.68235	41.59840	61.99846	86.53413	30.52597
2018-05-05 14:17:00	3590433799317662238	1.00000	13.30043	13.76758	12.65740	8.83772	12.79912	36.80734	38.46804	56.96404	32.75221	67.90516
2018-05-05 14:18:00	8630330696303481875	1.00000	7.11529	10.87267	11.54005	7.31408	10.44117	35.16870	32.83028	38.34821	27.70737	69.64493
2018-05-05 14:19:00	8630330696303481198	1.00000	9.10701	10.45043	10.67618	8.26121	11.34254	56.72176	45.52715	43.83394	90.81734	1.79781
2018-05-05 14:20:00	8630330696303481883	1.00000	8.32563	10.79660	13.33263	4.76146	13.50612	55.74330	43.48487	66.10050	98.13623	79.64233
2018-05-05 14:21:00	359043379931766874	1.00000	16.78699	18.01032	15.89380	7.77976	16.06251	31.12069	44.78037	44.33591	48.93733	41.44983
2018-05-05 14:22:00	359043379931766635	1.00000	12.44602	10.15664	3.82016	12.36809	7.27369	36.84002	58.41054	71.30506	45.55772	29.76898
2018-05-05 14:23:00	3590433799317662006	1.00000	12.85645	12.60791	14.22026	8.60423	10.10320	33.93794	43.09983	43.91994	78.14169	55.86916
2018-05-05 14:24:00	863033069630348636	1.00000	10.57978	12.02049	12.22524	10.76453	11.60559	49.02867	30.78728	73.29515	17.86167	47.17779
2018-05-05 14:25:00	3590433799317661149	0.00000	10.51603	9.10333	13.16301	12.14248	12.08973	32.81886	27.94727	40.96924	17.82446	88.09883
2018-05-05 14:26:00	863033069630348602	0.00000	13.03365	14.71484	14.06228	9.71006	12.65093	35.86603	47.11551	45.02728	87.55862	49.76465
2018-05-05 14:27:00	359043379931766635	0.00000	7.35728	12.00607	9.34959	14.37518	13.74418	55.44941	47.34395	29.58207	54.49183	44.44800
2018-05-05 14:28:00	8630330696303481404	1.00000	11.36560	12.45120	11.95339	7.60022	15.19231	38.99156	54.53113	38.60716	4.19031	29.87880
2018-05-05 14:29:00	359043379931766445	0.00000	12.90861	15.80123	14.75614	10.19597	12.96918	67.32871	37.49746	44.95406	85.51255	37.25189
2018-05-05 14:30:00	863033069630348248	1.00000	10.86464	12.02220	13.57462	12.79799	14.87912	44.37689	34.13967	26.00130	38.10125	50.95251
2018-05-05 14:31:00	359043379931766114	0.00000	8.00977	11.57167	12.83798	11.97806	10.97918	42.98262	66.88937	43.29994	31.38274	1.27929
2018-05-05 14:32:00	3590433799317662279	1.00000	14.39089	13.66720	12.66314	9.27079	13.71013	62.02573	35.25834	57.53398	15.28844	29.89514
2018-05-05 14:33:00	8630330696303481578	1.00000	10.96325	16.03730	12.14013	12.01603	16.69372	61.13782	61.03200	53.44172	16.42219	66.32841
2018-05-05 14:34:00	3590433799317662352	1.00000	11.77735	11.00436	7.62274	11.11846	8.75417	66.13845	56.00873	48.20513	8.84688	98.63587
2018-05-05 14:35:00	863033069630348388	1.00000	12.90903	11.19041	6.87187	9.51986	10.68574	33.00653	38.55499	46.79017	68.45763	5.01616
2018-05-05 14:36:00	3590433799317661867	1.00000	10.36671	11.23498	8.27816	9.58644	12.35140	54.15963	45.74861	32.91508	94.19214	12.64561
2018-05-05 14:37:00	3590433799317662352	1.00000	12.10676	14.16105	12.91486	8.19190	11.22957	60.33863	70.20443	41.61040	47.31336	44.48052
2018-05-05 14:38:00	359043379931766197	0.00000	9.55371	9.60964	15.79051	11.79687	15.33481	43.99619	34.34312	56.85951	32.13052	85.71103
2018-05-05 14:39:00	3590433799317661461	0.00000	7.39102	10.25039	14.59924	13.04271	17.14124	35.22349	49.54698	57.87879	29.06843	84.83418
2018-05-05 14:40:00	8630330696303482048	0.00000	7.92493	7.94710	12.60356	10.00166	15.49396	53.03878	68.06683	58.27185	56.73065	43.05944
2018-05-05 14:41:00	359043379931766494	1.00000	12.45810	13.50034	12.55646	10.71104	15.49717	39.94408	71.11657	39.24978	92.92875	29.75309
2018-05-05 14:42:00	3590433799317662055	0.00000	8.36639	11.87081	13.55209	11.03811	14.97006	18.19485	40.77848	32.85198	65.17574	56.54998
2018-05-05 14:43:00	863033069630348180	0.00000	8.52626	6.73719	16.66056	10.87254	15.62939	36.70655	26.38220	30.18877	40.54902	46.01616
2018-05-05 14:44:00	359043379931766304	0.00000	11.13027	16.65102	15.45882	7.28349	14.31045	39.48446	56.20127	25.41113	29.62857	36.88871
2018-05-05 14:45:00	8630330696303481404	1.00000	12.50769	11.79432	12.87773	10.76331	13.71997	46.72234	55.01891	48.39364	84.25067	10.27210
2018-05-05 14:46:00	8630330696303482014	1.00000	14.45714	8.23216	8.62717	11.19812	10.36475	54.59876	59.13810	35.79407	75.28441	87.80157
2018-05-05 14:47:00	3590433799317661339	1.00000	4.68278	8.71004	13.48136	6.22129	7.82996	46.71086	36.42410	51.03362	88.68996	55.47203
2018-05-05 14:48:00	863033069630348545	1.00000	7.32054	10.21914	9.16530	10.55499	11.70510	75.92308	72.21548	47.17192	59.56215	2.20724
2018-05-05 14:49:00	8630330696303482063	0.00000	11.28936	13.85414	10.99472	9.09953	10.85953	59.26771	43.14056	42.43611	70.63479	70.33770
2018-05-05 14:50:00	359043379931766700	1.00000	14.51621	13.21299	14.71282	11.01050	15.17336	36.83488	37.71888	47.90583	90.03230	33.16068
2018-05-05 14:51:00	863033069630348834	1.00000	16.19880	12.05805	14.53760	7.98739	10.83052	59.00573	53.91202	38.45697	18.26672	63.58692
2018-05-05 14:52:00	359043379931766114	1.00000	13.59442	12.94431	13.90424	8.57117	11.99821	43.90521	45.95067	62.69886	52.58065	9.53879
2018-05-05 14:53:00	359043379931766072	1.00000	14.34356	13.51249	15.03250	12.00535	16.50468	63.08846	9.76472	57.88111	6.54003	53.17431
2018-05-05 14:54:00	3590433799317661941	0.00000	8.37458	12.45306	12.90627	10.50712	14.10760	34.90785	32.97853	44.81834	34.59600	67.18315
2018-05-05 14:55:00	8630330696303481909	1.00000	12.46901	12.82639	8.20008	10.30545	11.04827	49.77723	39.97818	58.25893	81.92172	16.34882
2018-05-05 14:56:00	8630330696303481669	1.00000	9.87679	8.52849	9.57042	11.81096	7.54489	7.94035	61.92247	60.29243	90.36176	31.60824
2018-05-05 14:57:00	8630330696303482071	1.00000	10.26112	14.37235	11.66883	9.80156	12.94743	37.51331	42.92312	55.14982	37.58806	11.48458
2018-05-05 14:58:00	359043379931766924	1.00000	10.22849	11.46160	8.69223	10.45511	12.44206	46.64713	52.17634	31.59972	87.38882	11.75703
2018-05-05 14:59:00	3590433799317661008	1.00000	18.26612	14.68725	17.23391	7.89030	13.89224	72.44958	68.45552	50.88716	45.76917	27.35297
2018-05-05 15:00:00	8630330696303481412	0.00000	10.97320	13.79821	13.20116	7.87056	13.13993	47.05899	64.86657	59.17945	42.79487	45.31850
2018-05-05 15:01:00	8630330696303481537	1.00000	11.92586	8.28992	9.28969	12.45738	10.80824	26.37624	47.99849	47.17524	93.71435	89.73597
2018-05-05 15:02:00	3590433799317661131	0.00000	6.66048	14.40127	18.38716	7.38950	14.24132	34.03189	53.94893	33.58107	74.74661	51.79293
2018-05-05 15:03:00	863033069630348313	1.00000	10.43160	8.94855	9.19839	8.33810	10.62313	31.31142	21.09189	30.49783	54.32647	24.09219
2018-05-05 15:04:00	359043379931766783	1.00000	15.21491	13.85385	14.47426	9.78092	11.34419	48.39533	67.27853	55.77964	47.42824	62.42649
2018-05-05 15:05:00	3590433799317662006	1.00000	9.42672	8.48022	10.42474	9.04413	7.72145	48.50413	40.67305	36.50301	49.73124	60.19532
2018-05-05 15:06:00	863033069630348784	1.00000	10.69023	10.32480	14.58613	5.11350	10.23398	62.05899	63.53199	49.26795	29.04088	72.70365
2018-05-05 15:07:00	3590433799317661909	1.00000	10.55622	11.41957	9.65937	7.10453	12.20239	30.97245	38.80101	62.17733	99.56825	29.53296
2018-05-05 15:08:00	3590433799317661743	0.00000	11.01382	14.66834	11.53636	9.20583	9.87179	54.43750	49.92301	60.13496	59.61638	14.94499
2018-05-05 15:09:00	8630330696303481040	1.00000	13.84685	12.86991	13.10102	9.23427	12.31685	59.15936	41.65313	62.05555	22.01514	71.28414
2018-05-05 15:10:00	863033069630348735	1.00000	7.15415	9.92609	9.25580	8.74908	12.57840	44.14835	53.30022	48.30182	42.61711	12.19303
2018-05-05 15:11:00	3590433799317661636	0.00000	7.99519	14.22211	14.60502	6.93714	9.34326	45.21463	42.23229	34.39548	30.06522	99.52136
2018-05-05 15:12:00	863033069630348867	0.00000	12.15471	16.37501	10.72825	7.12584	14.81919	57.86684	59.83893	40.67604	73.75402	8.31690
2018-05-05 15:13:00	8630330696303481545	1.00000	12.46625	8.78076	9.85577	10.81812	10.59733	47.49710	37.73246	43.00789	89.06932	53.81850
2018-05-05 15:14:00	8630330696303482253	0.00000	8.11936	9.83167	10.38809	13.28345	13.56418	56.85950	62.34350	54.08572	48.32642	97.13634
2018-05-05 15:15:00	359043379931766577	1.00000	15.23551	11.67002	14.66043	7.16776	12.20483	61.37191	5.79958	44.59503	38.88354	49.90496
2018-05-05 15:16:00	359043379931766932	1.00000	10.97177	9.79317	9.52830	11.30602	11.27388	60.09876	43.12851	45.45421	78.95912	98.87254
2018-05-05 15:17:00	3590433799317661032	1.00000	13.96908	11.21067	14.02325	9.02885	11.98386	35.32573	55.44532	62.49811	12.45252	61.48161
2018-05-05 15:18:00	8630330696303482451	0.00000	10.82389	8.06565	14.65580	12.82315	13.11694	65.19751	54.96744	56.10081	77.94940	27.18903
2018-05-05 15:19:00	359043379931766932	0.00000	9.86362	13.04163	12.69819	8.89709	13.87429	32.98968	48.48538	52.32701	29.68890	48.01653
2018-05-05 15:20:00	359043379931766734	1.00000	11.13712	11.54738	7.62367	10.03347	10.96004	17.26489	61.01901	53.52912	3.63020	84.29970
2018-05-05 15:21:00	3590433799317661537	1.00000	11.88049	15.44441	11.15340	7.39020	13.86500	39.58408	52.82395	48.10499	72.99078	16.29403
2018-05-05 15:22:00	359043379931766726	1.00000	13.84638	14.15559	13.45784	10.82475	16.02512	38.54155	39.82573	18.41823	53.81968	34.35993
2018-05-05 15:23:00	863033069630348313	1.00000	7.32855	9.36495	9.43571	10.37990	9.82855	53.47810	49.03535	56.39899	71.36272	95.19356
2018-05-05 15:24:00	863033069630348313	0.00000	13.90439	12.93612	13.78524	11.97761	13.95548	30.79824	29.07167	58.36029	97.32620	64.71697
2018-05-05 15:25:00	359043379931766155	1.00000	8.08363	9.26975	11.54357	8.72597	9.39083	25.73804	51.26130	37.93835	78.15676	37.35844
2018-05-05 15:26:00	8630330696303481206	1.00000	13.95302	14.97193	12.53439	11.41157	15.64667	23.59204	18.15561	45.97465	34.50486	60.73908
2018-05-05 15:27:00	8630330696303481032	0.00000	10.21677	16.02439	12.63258	7.06816	9.29254	53.11365	40.47727	54.57293	37.71170	71.22415
2018-05-05 15:28:00	3590433799317661594	0.00000	8.28369	11.45152	15.10579	11.89270	15.31385	56.38520	47.62696	56.78617	83.20525	74.88409
2018-05-05 15:29:00	359043379931766627	1.00000	10.84525	10.53228	6.93936	13.18171	9.56528	55.52860	64.50580	66.81425	84.00886	34.23324
2018-05-05 15:30:00	8630330696303481206	1.00000	14.62211	11.52797	13.07982	9.17688	10.46831	56.84451	70.66587	54.97744	27.42600	30.67545
