latitude	longitude	store_name	code	location	imei
12.97389	123.99333	Sorsogon	PH	Asia/Manila	8630330696303481719
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	359043379931766700
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	8630330696303482386
44.73941	-93.12577	Rosemount	US	America/Chicago	359043379931766742
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	8630330696303481362
-10.91722	-37.65	Lagarto	BR	America/Maceio	8630330696303481032
46.18396	6.10237	Onex	CH	Europe/Zurich	8630330696303481818
52.66277	-2.01111	Great Wyrley	GB	Europe/London	8630330696303482048
41.80753	-87.65644	New City	US	America/Chicago	863033069630348909
40.56754	-89.64066	Pekin	US	America/Chicago	3590433799317661370
26.11527	86.59509	Supaul	IN	Asia/Kolkata	863033069630348941
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	863033069630348040
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	359043379931766627
52.59319	13.32127	Wittenau	DE	Europe/Berlin	359043379931766825
43.16547	-77.70066	Gates-North Gates	US	America/New_York	863033069630348396
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	3590433799317662428
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	3590433799317661701
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	3590433799317661511
51.40148	-1.32471	Newbury	GB	Europe/London	3590433799317661263
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	3590433799317661396
46.09273	-88.64235	Iron River	US	America/Menominee	8630330696303482154
7.6	4.18333	Olupona	NG	Africa/Lagos	359043379931766304
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	359043379931766692
5.84752	-5.682	Lakota	CI	Africa/Abidjan	359043379931766528
45.4473	-73.75335	Dorval	CA	America/Toronto	8630330696303481461
5.84752	-5.682	Lakota	CI	Africa/Abidjan	3590433799317661446
35.64889	117.27583	Sishui	CN	Asia/Shanghai	863033069630348651
48.90982	2.45012	Bobigny	FR	Europe/Paris	8630330696303482261
51.65333	5.2875	Vught	NL	Europe/Amsterdam	8630330696303481727
37.56667	140.11667	Inawashiro	JP	Asia/Tokyo	8630330696303482048
44.22639	22.53083	Negotin	RS	Europe/Belgrade	863033069630348305
31.84568	-102.36764	Odessa	US	America/Chicago	8630330696303482105
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	8630330696303481925
-11.94306	-76.70944	Chosica	PE	America/Lima	8630330696303482022
34.77453	-96.67834	Ada	US	America/Chicago	863033069630348271
52.09	5.23333	Zeist	NL	Europe/Amsterdam	8630330696303481685
50.79205	-1.08593	Southsea	GB	Europe/London	3590433799317661008
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	8630330696303482030
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	863033069630348669
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	359043379931766668
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	8630330696303481073
14.8361	120.97844	Guyong	PH	Asia/Manila	863033069630348222
32.65246	51.67462	Isfahan	IR	Asia/Tehran	8630330696303482485
28.15112	-82.46148	Lutz	US	America/New_York	359043379931766577
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	8630330696303481008
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	8630330696303481347
53.81667	-3.05	Blackpool	GB	Europe/London	8630330696303482220
33.08014	-83.2321	Milledgeville	US	America/New_York	3590433799317661784
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	3590433799317662261
36	139.55722	Okegawa	JP	Asia/Tokyo	863033069630348677
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	359043379931766940
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	359043379931766114
42.4251	-71.06616	Malden	US	America/New_York	8630330696303481503
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	8630330696303482170
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	8630330696303481156
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	3590433799317661891
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	359043379931766817
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	3590433799317661669
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	8630330696303481768
41.80753	-87.65644	New City	US	America/Chicago	8630330696303481263
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	359043379931766742
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	3590433799317662147
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	863033069630348065
50.80019	7.20769	Siegburg	DE	Europe/Berlin	8630330696303482147
37.31309	40.74357	Mardin	TR	Europe/Istanbul	8630330696303481859
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	8630330696303481339
45.51667	4.86667	Vienne	FR	Europe/Paris	863033069630348289
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	8630330696303482063
34.63915	-120.45794	Lompoc	US	America/Los_Angeles	359043379931766049
52.68333	0.93333	East Dereham	GB	Europe/London	359043379931766668
34.25807	-88.70464	Tupelo	US	America/Chicago	359043379931766841
50.82709	6.9747	Wesseling	DE	Europe/Berlin	3590433799317661354
42.819	47.1192	Buynaksk	RU	Europe/Moscow	359043379931766486
41.84364	-87.71255	South Lawndale	US	America/Chicago	8630330696303481024
34.56861	105.89333	Beidao	CN	Asia/Shanghai	8630330696303482345
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	863033069630348388
49.88307	-119.48568	Kelowna	CA	America/Vancouver	863033069630348230
40.68066	-73.47429	Massapequa	US	America/New_York	359043379931766643
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	8630330696303482006
42.8334	-80.38297	Norfolk County	CA	America/Toronto	3590433799317662154
45.75279	130.57211	Boli	CN	Asia/Shanghai	359043379931766437
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	863033069630348784
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	3590433799317661321
36.08497	9.37082	Siliana	TN	Africa/Tunis	8630330696303481347
42.7392	-84.62081	Waverly	US	America/Detroit	3590433799317661065
36.61033	-88.31476	Murray	US	America/Chicago	359043379931766569
46.65581	32.6178	Kherson	UA	Europe/Kyiv	863033069630348362
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	8630330696303481602
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	863033069630348685
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	3590433799317661164
40.2737	-76.88442	Harrisburg	US	America/New_York	3590433799317661578
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	359043379931766825
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	359043379931766833
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	8630330696303482006
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	3590433799317661115
41.80753	-87.65644	New City	US	America/Chicago	3590433799317661453
36.33011	138.89585	Annaka	JP	Asia/Tokyo	3590433799317662006
55.82737	-4.0573	Viewpark	GB	Europe/London	3590433799317662220
49.88307	-119.48568	Kelowna	CA	America/Vancouver	3590433799317662196
23.02677	113.13148	Foshan	CN	Asia/Shanghai	863033069630348438
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	3590433799317662139
24.05979	77.40858	Leteri	IN	Asia/Kolkata	359043379931766338
38.70734	-77.02303	Fort Washington	US	America/New_York	359043379931766684
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	863033069630348545
23.18	88.58	Aistala	IN	Asia/Kolkata	359043379931766395
40.55851	17.80774	Mesagne	IT	Europe/Rome	863033069630348917
52.26083	7.00417	Losser	NL	Europe/Amsterdam	863033069630348982
37.51803	15.00913	Misterbianco	IT	Europe/Rome	3590433799317661412
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	3590433799317661198
40.55851	17.80774	Mesagne	IT	Europe/Rome	3590433799317662014
60.2052	24.6522	Espoo	FI	Europe/Helsinki	359043379931766254
43.32686	-2.98884	Leioa	ES	Europe/Madrid	8630330696303481347
14.53767	46.83187	Ataq	YE	Asia/Aden	8630330696303481388
36.65	138.31667	Suzaka	JP	Asia/Tokyo	863033069630348297
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	359043379931766270
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	359043379931766114
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	3590433799317662188
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	359043379931766072
7.62789	4.74161	Ilesa	NG	Africa/Lagos	8630330696303482246
35.72917	10.58082	Msaken	TN	Africa/Tunis	3590433799317661594
27.85	112.9	Xiangtan	CN	Asia/Shanghai	3590433799317662410
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	863033069630348602
35.05266	-78.87836	Fayetteville	US	America/New_York	8630330696303482121
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	863033069630348107
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	359043379931766619
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	863033069630348099
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	359043379931766544
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	8630330696303481958
42.16808	-88.42814	Huntley	US	America/Chicago	3590433799317661586
34.15429	3.50309	Messaad	DZ	Africa/Algiers	359043379931766643
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	3590433799317662170
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	8630330696303482196
20.14298	-77.43532	Media Luna	CU	America/Havana	3590433799317662428
57.14369	-2.09814	Aberdeen	GB	Europe/London	8630330696303481420
34.06635	-84.67837	Acworth	US	America/New_York	359043379931766379
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	359043379931766700
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	359043379931766155
6.95194	121.96361	Recodo	PH	Asia/Manila	359043379931766619
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	359043379931766759
12.35275	121.06761	San Jose	PH	Asia/Manila	3590433799317661578
50.06	43.2379	Mikhaylovka	RU	Europe/Volgograd	8630330696303481289
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	359043379931766692
59.37722	28.19028	Narva	EE	Europe/Tallinn	359043379931766189
51.39323	0.47713	Strood	GB	Europe/London	8630330696303482170
14.67751	-60.94228	Le Robert	MQ	America/Martinique	8630330696303481669
-32.45242	-71.23106	La Ligua	CL	America/Santiago	8630330696303481131
28.98002	77.70636	Meerut	IN	Asia/Kolkata	3590433799317662329
21.28306	-89.66123	Progreso	MX	America/Merida	8630330696303482055
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	3590433799317662329
47.76232	-122.2054	Bothell	US	America/Los_Angeles	3590433799317661792
39.72943	-104.83192	Aurora	US	America/Denver	3590433799317661818
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	3590433799317662352
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	863033069630348339
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	3590433799317661123
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	8630330696303481065
55.82885	-4.21376	Rutherglen	GB	Europe/London	359043379931766379
51.65333	5.2875	Vught	NL	Europe/Amsterdam	8630330696303481206
-4.24444	-42.29444	Barras	BR	America/Fortaleza	8630330696303482063
24.41288	76.56719	Aklera	IN	Asia/Kolkata	863033069630348859
48.07667	8.64409	Trossingen	DE	Europe/Berlin	3590433799317661974
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	8630330696303481396
40.5576	-74.28459	Woodbridge	US	America/New_York	3590433799317662279
41.24264	16.50104	Bisceglie	IT	Europe/Rome	3590433799317661685
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	863033069630348768
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	863033069630348297
16.06213	76.0586	Hungund	IN	Asia/Kolkata	863033069630348974
48.98994	2.1699	Herblay	FR	Europe/Paris	3590433799317661651
53.43333	-7.95	Athlone	IE	Europe/Dublin	863033069630348529
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	863033069630348297
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	863033069630348560
41.57721	-93.71133	West Des Moines	US	America/Chicago	3590433799317661529
32.35126	-95.30106	Tyler	US	America/Chicago	8630330696303481222
51.65333	5.2875	Vught	NL	Europe/Amsterdam	3590433799317661438
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	863033069630348115
40.70995	0.57856	Amposta	ES	Europe/Madrid	359043379931766122
-33.38056	-56.52361	Durazno	UY	America/Montevideo	8630330696303481271
31.20176	29.91582	Alexandria	EG	Africa/Cairo	3590433799317661446
10.61285	12.19458	Biu	NG	Africa/Lagos	3590433799317661867
28.15112	-82.46148	Lutz	US	America/New_York	8630330696303481271
29.65163	-82.32483	Gainesville	US	America/New_York	3590433799317661263
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	863033069630348230
55.25	24.75	Ukmerge	LT	Europe/Vilnius	8630330696303481420
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	8630330696303481776
-34.28853	146.05093	Griffith	AU	Australia/Sydney	3590433799317662212
32.52515	-93.75018	Shreveport	US	America/Chicago	8630330696303481115
35.05266	-78.87836	Fayetteville	US	America/New_York	8630330696303481883
6.03333	37.55	Arba Minch	ET	Africa/Addis_Ababa	3590433799317662303
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	3590433799317661099
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	359043379931766965
43.1122	12.38878	Perugia	IT	Europe/Rome	863033069630348222
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	359043379931766775
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	8630330696303481990
48.73218	11.18709	Neuburg an der Donau	DE	Europe/Berlin	8630330696303481776
50.75	2.25	Saint-Omer	FR	Europe/Paris	8630330696303482139
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	359043379931766049
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	359043379931766346
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	863033069630348313
28.54944	-81.77285	Clermont	US	America/New_York	863033069630348768
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	8630330696303481305
6.46346	-2.31938	Bibiani	GH	Africa/Accra	3590433799317661321
0.46005	34.11169	Busia	KE	Africa/Nairobi	3590433799317661230
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	8630330696303482337
5.90702	116.10146	Donggongon	MY	Asia/Kuching	863033069630348198
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	359043379931766098
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	359043379931766643
35.64889	117.27583	Sishui	CN	Asia/Shanghai	863033069630348198
40.64621	-73.97069	Kensington	US	America/New_York	8630330696303482428
55.39485	43.83992	Arzamas	RU	Europe/Moscow	863033069630348412
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	8630330696303482014
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	863033069630348008
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	3590433799317662428
50.7236	-3.52751	Exeter	GB	Europe/London	863033069630348768
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	359043379931766148
33.54428	-84.23381	Stockbridge	US	America/New_York	863033069630348461
3.31332	117.59152	Tarakan	ID	Asia/Makassar	359043379931766874
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	8630330696303481479
40.65538	-74.38987	Scotch Plains	US	America/New_York	3590433799317661131
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	8630330696303482014
48.98994	2.1699	Herblay	FR	Europe/Paris	8630330696303482493
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	3590433799317661776
40.72816	-74.07764	Jersey City	US	America/New_York	8630330696303481297
35.61452	-88.81395	Jackson	US	America/Chicago	3590433799317662204
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	3590433799317661461
37.1759	128.9889	T’aebaek	KR	Asia/Seoul	8630330696303481958
43.1009	-75.23266	Utica	US	America/New_York	3590433799317661230
36.33011	138.89585	Annaka	JP	Asia/Tokyo	8630330696303481693
-10.91722	-37.65	Lagarto	BR	America/Maceio	3590433799317662071
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	3590433799317661362
8.62261	-70.20749	Barinas	VE	America/Caracas	359043379931766163
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	8630330696303481701
39.72943	-104.83192	Aurora	US	America/Denver	863033069630348065
43.91452	-69.96533	Brunswick	US	America/New_York	3590433799317662428
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	3590433799317661123
43.1009	-75.23266	Utica	US	America/New_York	3590433799317661735
29.53885	-95.44744	Fresno	US	America/Chicago	8630330696303481024
53.59782	34.33825	Dyat’kovo	RU	Europe/Moscow	3590433799317662238
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	359043379931766635
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	3590433799317662352
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	863033069630348479
27.09978	-82.45426	Venice	US	America/New_York	3590433799317661321
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	8630330696303481594
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	8630330696303481701
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	359043379931766841
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	8630330696303481776
45.0408	-93.263	Columbia Heights	US	America/Chicago	863033069630348511
10.20898	123.758	Naga	PH	Asia/Manila	863033069630348990
6.95194	121.96361	Recodo	PH	Asia/Manila	8630330696303482311
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	863033069630348610
34.14251	-118.25508	Glendale	US	America/Los_Angeles	863033069630348461
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	3590433799317661107
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	359043379931766544
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	863033069630348909
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	8630330696303482238
51.03427	5.37429	Houthalen	BE	Europe/Brussels	863033069630348149
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	3590433799317661271
5.6561	-75.87877	Andes	CO	America/Bogota	863033069630348016
53.46506	-1.47217	Chapletown	GB	Europe/London	3590433799317661453
40.87363	14.34085	Volla	IT	Europe/Rome	359043379931766858
40.81	-73.9625	Morningside Heights	US	America/New_York	8630330696303481362
34.77453	-96.67834	Ada	US	America/Chicago	3590433799317661313
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	359043379931766486
44.92801	4.8951	Valence	FR	Europe/Paris	359043379931766684
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	8630330696303481768
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	3590433799317661701
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	359043379931766296
-13.7804	34.4587	Salima	MW	Africa/Blantyre	3590433799317662253
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	8630330696303481537
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	8630330696303482261
5.84752	-5.682	Lakota	CI	Africa/Abidjan	359043379931766791
31.28092	74.85849	Patti	IN	Asia/Kolkata	8630330696303481057
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	863033069630348495
51.03427	5.37429	Houthalen	BE	Europe/Brussels	3590433799317661768
44.73941	-93.12577	Rosemount	US	America/Chicago	863033069630348388
42.97086	-82.42491	Port Huron	US	America/Detroit	3590433799317661529
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	359043379931766817
44.31771	9.32241	Chiavari	IT	Europe/Rome	3590433799317661073
-11.48472	-37.93278	Rio Real	BR	America/Bahia	3590433799317662246
27.55898	68.21204	Larkana	PK	Asia/Karachi	3590433799317661826
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	3590433799317662477
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	863033069630348537
0.46005	34.11169	Busia	KE	Africa/Nairobi	359043379931766858
54.39304	53.26023	Bavly	RU	Europe/Moscow	863033069630348925
40.49748	44.7662	Hrazdan	AM	Asia/Yerevan	8630330696303482329
55.82885	-4.21376	Rutherglen	GB	Europe/London	8630330696303482139
39.96097	-75.60804	West Chester	US	America/New_York	359043379931766338
59.37722	28.19028	Narva	EE	Europe/Tallinn	8630330696303481255
14.95472	120.89694	Baliuag	PH	Asia/Manila	3590433799317662253
43.86682	-79.2663	Markham	CA	America/Toronto	3590433799317661792
14.53767	46.83187	Ataq	YE	Asia/Aden	8630330696303481818
54.84444	38.16694	Kashira	RU	Europe/Moscow	8630330696303481149
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	8630330696303481776
29.65163	-82.32483	Gainesville	US	America/New_York	8630330696303481347
-15.675	-38.94722	Canavieiras	BR	America/Bahia	863033069630348404
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	8630330696303481545
54.8421	46.5813	Alatyr’	RU	Europe/Moscow	3590433799317661610
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	3590433799317661248
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	359043379931766106
33.93113	-117.54866	Norco	US	America/Los_Angeles	359043379931766049
38.06084	-97.92977	Hutchinson	US	America/Chicago	359043379931766866
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	8630330696303482279
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	359043379931766585
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	8630330696303481750
40.24537	-75.64963	Pottstown	US	America/New_York	8630330696303481289
41.15612	1.10687	Reus	ES	Europe/Madrid	3590433799317661800
