ts	imei	mwra	p.android.packageinstaller	p.system	p.android.documentsui	p.android.chrome	p.android.settings	p.android.gm	p.android.externalstorage	p.android.defcontainer	p.android.vending	p.inputmethod.latin	p.dogalize	p.process.gapps	p.simulator	p.katana	p.android.gms	p.google	p.olauncher	p.browser.provider	p.notifier	p.gms.persistent
2018-05-05 11:48:00	863033069630348586	1.00000	12.68370	11.44607	10.16998	15.63404	12.91389	11.74232	13.61008	53.83526	0.00920	44.14193	14.29308	81.30387	78.68090	19.51794	10.53549	87.39289	3.63448	38.24379	2.88658	5.52653
2018-05-05 11:49:00	359043379931766684	1.00000	9.38436	14.82663	8.43378	11.04438	13.64539	13.34504	14.90351	68.15230	0.01274	59.10935	79.34398	28.70891	85.45013	10.41767	34.90968	41.15220	93.82174	42.40756	38.96359	94.27906
2018-05-05 11:50:00	3590433799317661008	0.00000	11.88823	9.11985	13.06779	8.12848	14.58079	11.07419	12.48772	32.12580	0.00033	44.19497	11.20193	88.82762	46.10032	11.90423	67.40252	43.66820	32.36440	0.37539	67.16720	64.21853
2018-05-05 11:51:00	863033069630348818	1.00000	13.37168	11.91263	9.96878	16.17129	13.36662	13.93119	13.06302	28.91043	0.05629	51.14380	31.39207	84.54346	24.19396	71.38546	91.63844	36.06135	13.89234	74.82688	75.80805	26.81573
2018-05-05 11:52:00	8630330696303482139	0.00000	10.15664	15.79710	11.15848	14.67188	12.82591	11.60450	13.56660	39.10133	0.00192	62.74596	59.87276	56.32771	51.55666	18.19239	60.41347	85.01193	11.04726	10.69866	53.97310	40.40946
2018-05-05 11:53:00	3590433799317662048	0.00000	11.80436	10.87715	15.66240	10.40699	12.63423	9.43635	11.88292	35.26125	0.00034	36.03329	70.67801	20.00790	32.42617	67.05944	47.02514	10.51833	46.39525	55.15309	46.95253	43.41553
2018-05-05 11:54:00	3590433799317661081	1.00000	9.07420	14.62617	12.17177	14.12884	14.17926	12.39235	12.86118	49.59174	0.00040	41.60474	72.73219	60.26526	72.03793	16.81973	75.72993	58.14692	16.81646	37.20959	34.39218	54.15641
2018-05-05 11:55:00	3590433799317661768	1.00000	11.09585	11.40226	8.94357	13.95389	16.22117	13.24388	12.84434	35.07109	0.00564	44.63853	55.47701	6.31259	14.60583	1.59719	18.15127	2.13281	93.62420	28.33798	8.97641	35.20622
2018-05-05 11:56:00	3590433799317662204	0.00000	13.02062	8.69875	11.11981	11.34795	11.71551	17.35877	6.91297	60.45750	0.02632	54.93910	5.10417	28.24525	33.15994	13.11709	12.32503	85.51114	21.43320	38.28248	35.42747	49.47851
2018-05-05 11:57:00	863033069630348222	0.00000	15.71272	7.64623	15.07091	6.89511	18.09056	13.25392	12.14314	47.68618	0.00033	54.96276	39.27236	16.15546	34.81896	68.94911	26.40733	44.53970	71.66660	27.16761	24.25316	61.60694
2018-05-05 11:58:00	359043379931766791	0.00000	15.22239	7.38791	13.84796	9.07606	10.80319	14.33714	10.10853	66.85497	0.00213	58.66758	91.93618	24.87237	92.73573	86.86459	68.75476	89.02031	43.08008	62.02359	4.02865	51.21456
2018-05-05 11:59:00	863033069630348099	1.00000	13.95027	10.26675	13.13879	11.48965	13.58699	11.60009	15.05205	58.14088	0.06127	70.94082	47.19918	7.44686	87.60113	22.00758	5.25301	73.65153	7.48806	74.93595	50.18449	13.95240
2018-05-05 12:00:00	359043379931766965	0.00000	12.81570	11.07392	13.58173	5.79177	16.43889	15.91065	10.61257	47.18049	0.00163	54.52956	4.67755	63.29185	93.38760	79.69108	52.71781	63.69364	32.69639	65.26463	65.72852	72.45046
2018-05-05 12:01:00	359043379931766072	1.00000	13.88937	9.13578	8.35347	12.59460	12.39208	15.04552	8.32699	61.97974	0.26134	62.75272	38.69067	17.01065	73.05876	81.56335	44.70139	67.14175	55.71314	26.10906	38.65167	2.43914
2018-05-05 12:02:00	8630330696303482212	0.00000	8.05127	12.50620	10.50800	11.80281	11.68467	16.84255	12.87802	69.76894	0.00010	54.64839	47.27752	57.90339	1.50412	0.58629	17.47934	42.08322	75.54260	85.35065	77.46886	26.51965
2018-05-05 12:03:00	8630330696303481693	0.00000	13.80170	10.49571	10.87967	11.14992	13.55449	15.55745	5.20051	52.19208	0.00080	64.93278	40.68286	25.56706	33.83161	29.48707	81.08618	74.14148	94.62385	73.37202	8.80861	69.32013
2018-05-05 12:04:00	359043379931766544	0.00000	13.40486	12.74041	15.37021	9.23053	13.47061	14.42869	10.06349	52.28117	0.00789	40.58087	90.40574	52.64690	42.85339	72.44090	29.88862	89.61761	53.94283	54.23773	53.77801	59.63796
2018-05-05 12:05:00	3590433799317661172	1.00000	7.72930	14.97450	6.90787	12.55208	14.05668	13.16180	10.09425	48.62700	0.06954	84.14160	2.92012	64.90463	86.79788	13.99981	62.96969	28.86885	34.96662	69.59427	32.05080	78.11341
2018-05-05 12:06:00	863033069630348255	1.00000	8.07104	10.82401	9.39741	13.68674	14.10619	13.15193	9.57484	63.00426	0.04760	70.22000	78.98717	13.87932	55.80998	61.13467	24.65579	24.21917	61.40750	22.87168	70.39248	80.22053
2018-05-05 12:07:00	3590433799317661677	1.00000	7.36037	10.65538	12.66161	13.81615	15.56530	11.35276	13.88636	54.84128	0.00015	62.36076	73.01186	52.47131	0.83780	93.34625	54.86714	41.88363	91.87622	80.77031	11.66202	29.09416
2018-05-05 12:08:00	8630330696303481503	0.00000	14.71328	8.23692	17.49636	8.42121	13.01381	7.67690	11.08339	45.07206	0.00008	52.22409	86.08975	54.86767	1.74445	51.46659	61.27663	1.40858	91.78384	0.37133	21.80315	91.20446
2018-05-05 12:09:00	8630330696303482246	1.00000	11.95328	9.44745	10.22471	10.40377	9.70108	13.09486	8.53613	64.14266	0.01269	62.72583	60.74424	32.64486	11.09187	99.27314	70.27743	54.74938	44.05686	71.51288	3.63583	54.46643
2018-05-05 12:10:00	863033069630348677	1.00000	8.75148	12.88606	7.00995	12.34069	12.31718	14.10904	13.28285	39.45495	0.00085	48.46539	15.48116	28.80818	57.11571	35.59052	27.42361	28.10558	5.30324	47.89327	15.30200	51.99971
2018-05-05 12:11:00	3590433799317662402	1.00000	4.54641	10.52401	9.32083	10.35244	15.82820	13.86900	11.22666	47.53595	0.00068	65.84900	21.17945	18.60315	9.77374	96.41841	56.81050	20.20798	54.00525	55.55288	50.71159	4.43106
2018-05-05 12:12:00	3590433799317661669	1.00000	9.33712	12.88556	13.25234	12.03267	12.12601	14.95941	15.35325	60.28768	0.00009	60.38950	96.62397	50.27017	18.23573	24.73862	33.17003	65.79705	51.83976	94.33338	84.74432	54.55796
2018-05-05 12:13:00	3590433799317661800	0.00000	9.95378	12.55164	10.94738	11.85965	10.32942	7.34851	12.06725	32.89415	0.00018	66.27244	18.86776	3.93711	32.12203	53.20929	78.08855	94.02758	1.93323	69.20313	12.80919	95.12768
2018-05-05 12:14:00	359043379931766171	1.00000	12.16063	8.77189	9.79229	13.62611	12.98055	14.62461	8.54465	64.42637	0.04624	41.15269	68.51064	26.79689	23.33812	34.03037	30.33104	27.21612	94.33505	61.87722	11.88128	13.05962
2018-05-05 12:15:00	8630330696303481487	0.00000	6.75852	11.68911	7.28607	13.25756	14.21218	12.14347	12.22395	70.05148	0.00528	35.69458	59.12154	85.35220	65.02291	36.70259	0.89640	75.46036	69.68455	46.61541	84.18429	2.30456
2018-05-05 12:16:00	3590433799317662352	1.00000	7.15809	11.99080	7.08972	15.56270	14.58266	12.39640	9.18021	54.22064	0.04070	78.94419	14.40013	19.53980	0.43404	40.92296	34.69374	1.84018	76.07414	13.50427	4.16031	4.01056
2018-05-05 12:17:00	3590433799317662394	0.00000	15.63703	10.43583	14.33206	11.56006	10.89359	5.93540	13.76400	45.49329	0.00169	39.99711	17.58818	60.36426	38.60508	0.01481	55.38100	58.82410	23.17315	23.79901	1.32380	87.08107
2018-05-05 12:18:00	863033069630348875	1.00000	11.61959	7.29202	8.75280	13.50620	9.60989	13.52973	9.92752	60.08694	0.16372	75.80583	45.48748	12.52563	51.57289	54.82941	45.02922	41.38308	77.74972	13.01449	81.15585	74.68997
2018-05-05 12:19:00	8630330696303481008	0.00000	15.60944	8.48683	12.71265	4.46433	7.14145	11.95545	11.08990	58.21045	0.00377	41.36187	33.70160	28.81179	95.25289	99.01043	20.15641	88.86798	36.91854	92.02505	29.40118	41.91066
2018-05-05 12:20:00	3590433799317661933	0.00000	14.64434	7.82388	12.90746	7.26204	12.37816	8.30798	11.60353	40.63156	0.13158	55.32032	66.44816	94.09615	81.19618	18.22358	25.22968	7.45636	12.54565	44.65638	77.13375	26.24655
2018-05-05 12:21:00	359043379931766288	1.00000	8.98395	12.53665	9.58450	12.70038	13.30537	12.97897	13.06281	42.11392	0.00138	47.03304	70.63661	39.67019	36.30681	42.69653	20.89906	36.97865	73.83294	7.02880	84.00657	6.07139
2018-05-05 12:22:00	8630330696303481800	1.00000	10.89444	12.45482	7.69925	12.38018	11.47004	16.14129	11.69432	36.94240	0.00162	42.58543	62.30786	83.59921	73.60134	33.83920	13.86359	44.08331	8.88720	68.65597	44.75556	76.56212
2018-05-05 12:23:00	8630330696303481263	0.00000	13.28063	11.42773	13.33800	10.99781	13.83274	14.04321	8.19319	39.87879	0.00225	33.63766	22.94466	98.98165	49.84227	30.90184	37.47564	51.82242	58.11860	78.53290	0.57217	39.32434
2018-05-05 12:24:00	8630330696303481149	1.00000	15.00349	7.75763	16.00243	6.61795	11.63874	5.54172	10.48309	33.16753	0.00026	42.97350	67.65673	55.71682	67.14265	6.03997	40.28718	47.51559	64.36428	11.67128	64.52366	22.01282
2018-05-05 12:25:00	863033069630348370	1.00000	6.73020	13.96543	6.76006	10.76485	12.30705	15.15435	12.39339	53.75999	0.00383	58.86178	0.54229	15.63366	73.01109	62.36153	12.59706	31.08703	19.07565	18.04566	96.06338	66.49023
2018-05-05 12:26:00	863033069630348511	1.00000	12.36771	12.80255	13.55810	14.31584	11.86084	15.84184	12.57322	68.71521	0.00014	59.83598	36.14271	51.50428	7.15626	90.46967	18.70668	70.23417	36.57588	5.23620	81.48758	71.75219
2018-05-05 12:27:00	863033069630348008	1.00000	8.26690	10.71938	8.24816	12.87136	13.41112	8.79318	9.16387	49.16269	0.04379	42.11030	75.57854	37.93479	28.20799	79.93640	86.87044	50.15231	50.97075	98.56601	92.22783	62.02366
2018-05-05 12:28:00	3590433799317661016	1.00000	8.75952	13.25810	9.26979	13.19204	13.72639	12.22821	11.74706	53.92296	0.00114	63.82243	52.89101	45.10943	87.29033	0.32969	19.15545	14.06575	58.97970	49.67091	83.38196	40.79998
2018-05-05 12:29:00	8630330696303481487	1.00000	10.70727	10.43541	12.21545	13.97999	15.04488	11.13184	7.99238	49.09699	0.00832	68.33298	77.68747	85.57226	91.30370	42.13828	0.84126	66.24850	43.75801	86.65326	27.45089	49.08092
2018-05-05 12:30:00	3590433799317661636	0.00000	10.31664	8.71408	15.14738	7.95302	9.19425	6.49624	11.80382	40.94188	0.00043	48.45885	66.46559	20.07147	50.07644	17.53454	22.19114	50.37871	90.29918	21.84103	28.41885	62.49379
2018-05-05 12:31:00	3590433799317661743	1.00000	16.10913	9.97986	14.42682	7.67567	12.48384	12.05651	10.02576	65.49002	0.00110	53.97482	59.63168	31.33268	69.67538	51.09223	82.46810	95.80837	13.41644	5.24425	10.72354	95.89068
2018-05-05 12:32:00	8630330696303481552	0.00000	12.68775	8.42148	13.06347	7.81147	13.50016	8.61321	10.54029	55.85250	0.00949	95.30361	52.30317	77.87617	61.03907	99.18867	90.01322	10.48152	41.81472	35.85361	57.91817	5.36762
2018-05-05 12:33:00	3590433799317662147	0.00000	14.23632	9.12540	16.75268	8.52442	15.37081	11.56015	10.53627	28.43747	0.00005	21.61777	84.91279	74.56089	40.42765	7.37444	12.78129	35.47586	39.91004	6.58499	99.12130	5.23019
2018-05-05 12:34:00	863033069630348115	1.00000	9.21609	9.22338	11.64037	14.30095	15.79270	12.16609	10.00144	41.53780	0.01314	41.20383	22.30303	69.09682	59.21031	67.86818	92.14783	60.80098	0.71220	26.09774	35.05787	34.36244
2018-05-05 12:35:00	3590433799317662105	1.00000	8.34588	15.76162	10.34455	12.73686	11.67975	16.06824	12.60565	54.07562	0.00059	41.27932	99.80159	92.90615	29.71444	97.03601	32.81058	76.89502	59.68716	90.23017	73.60222	20.45900
2018-05-05 12:36:00	359043379931766627	1.00000	4.10907	12.28802	7.73881	16.46600	14.50487	12.83316	11.86329	46.35250	0.01964	66.96595	65.78866	46.02931	42.51265	57.09007	47.18992	29.78762	67.72663	49.80744	49.67032	30.96437
2018-05-05 12:37:00	359043379931766338	1.00000	12.98096	17.21128	12.93513	16.06002	12.79733	13.85112	12.48470	70.51137	0.00038	34.10004	68.55294	91.18642	41.47232	27.07263	55.03786	36.08883	26.47593	10.97757	6.29860	65.72178
2018-05-05 12:38:00	359043379931766999	1.00000	7.15282	15.02275	7.91463	13.90213	13.38514	12.00707	10.88778	31.82663	0.00566	65.80546	97.55412	15.67711	61.52767	93.53749	96.12255	35.61798	77.14833	15.63748	74.48397	5.39853
2018-05-05 12:39:00	3590433799317662402	0.00000	15.37972	9.52934	13.68452	8.95095	17.05801	11.43921	11.84247	39.60857	0.00020	29.10136	9.71797	52.39388	42.73709	59.95806	25.12786	49.93349	10.97477	26.46111	98.55941	20.13052
2018-05-05 12:40:00	3590433799317661065	1.00000	7.51024	13.64243	12.22737	13.43916	12.95870	13.04329	14.70711	61.63874	0.00023	54.59492	72.78917	57.88701	79.08346	58.48616	63.92617	19.47329	77.58336	36.12730	71.42754	63.96739
2018-05-05 12:41:00	8630330696303481859	0.00000	12.81104	10.17999	13.10666	7.32895	14.12527	10.91225	11.92393	45.04822	0.00019	43.86939	84.14143	70.88355	11.09429	80.37828	31.54097	32.46304	41.68574	20.28139	94.93920	96.68187
2018-05-05 12:42:00	3590433799317662048	1.00000	11.96765	12.49366	10.03912	15.22982	13.66648	14.81108	11.36420	47.51954	0.02074	47.59967	49.25023	53.52901	74.17067	20.20335	86.51436	11.98458	92.91366	4.72969	5.40833	35.49011
2018-05-05 12:43:00	359043379931766106	1.00000	10.18189	11.38166	12.06555	14.79102	17.22602	17.63525	10.34987	39.94711	0.19665	67.62321	84.63391	46.27703	39.53012	99.44072	45.63306	47.29184	74.61980	35.00155	57.58961	96.19192
2018-05-05 12:44:00	359043379931766668	1.00000	7.27801	16.02001	10.04194	12.20353	12.72487	13.32036	13.39391	52.22090	0.00041	62.93853	26.02273	93.74213	84.48967	62.69986	77.89710	69.85447	0.81035	9.40055	88.50274	80.18901
2018-05-05 12:45:00	3590433799317661131	0.00000	10.51756	13.75291	10.04887	10.86495	12.67335	9.08173	11.85549	67.49747	0.00110	42.14641	52.74284	22.97010	15.81780	51.45703	41.11247	3.66206	78.77056	19.06795	29.49169	70.92911
2018-05-05 12:46:00	8630330696303482469	1.00000	11.54946	13.56334	10.25805	12.03511	12.42080	14.68080	9.82770	67.12834	0.21158	71.51788	77.49464	52.14123	29.83502	95.20665	54.53425	37.80101	24.18391	73.09256	38.09853	50.52985
2018-05-05 12:47:00	8630330696303481933	1.00000	12.24653	9.39621	11.38390	11.88324	16.22789	9.43435	8.06592	35.89707	0.01676	49.10565	32.55605	9.45133	65.41638	62.88452	90.01265	48.52298	71.59274	86.57701	4.29359	49.52228
2018-05-05 12:48:00	863033069630348313	1.00000	10.09436	14.56138	9.43408	14.32865	12.30242	10.45912	12.47697	37.61087	0.00041	26.14942	55.61359	33.18149	21.27923	57.09497	21.72565	0.98755	6.92036	48.76994	7.12119	65.12210
2018-05-05 12:49:00	8630330696303481149	1.00000	10.95730	14.06121	9.81900	14.09177	9.32028	15.24309	11.77989	43.46146	0.00040	50.32139	45.88819	96.72337	49.02833	96.05908	38.41676	63.32848	4.65107	35.47116	96.59541	81.84244
2018-05-05 12:50:00	3590433799317661388	1.00000	10.23533	7.44262	10.77838	15.19450	12.95197	15.99932	10.08979	40.46442	0.04323	57.25366	46.86230	13.74511	32.35190	89.47214	18.85525	70.28460	13.10995	41.43202	42.94252	73.82198
2018-05-05 12:51:00	8630330696303481875	1.00000	5.96855	14.14899	8.20596	11.14939	12.30240	13.21187	11.80211	41.47664	0.00115	59.32183	38.65209	42.02297	39.98422	76.90105	4.15244	74.05920	87.79951	11.99252	67.90345	32.63642
2018-05-05 12:52:00	359043379931766353	0.00000	14.33401	8.59802	11.88382	11.45247	15.76810	7.80196	16.10048	63.29250	0.00046	22.31120	30.91028	1.84816	36.52292	8.24216	85.18883	85.80315	28.04099	5.37063	64.96796	16.24571
2018-05-05 12:53:00	3590433799317661867	1.00000	8.36829	16.83106	8.55796	12.12077	16.35183	9.56265	14.72530	37.99936	0.00056	43.18571	38.69787	90.99447	59.05352	15.58054	2.41700	30.12393	80.03922	26.07017	12.18520	58.20473
2018-05-05 12:54:00	3590433799317661180	1.00000	11.50602	13.44913	6.10553	13.51721	10.58148	12.85501	14.19245	61.27944	0.01217	54.53717	27.61307	82.41531	98.00120	40.22920	24.06483	45.64860	84.87451	70.59208	94.84230	82.31419
2018-05-05 12:55:00	8630330696303481396	1.00000	8.48821	12.84904	11.40117	13.98365	9.54727	14.80007	12.26985	38.87294	0.00038	68.89419	90.50718	94.68831	63.99380	78.03877	52.68785	81.16552	35.38933	9.94443	12.18032	74.59995
2018-05-05 12:56:00	359043379931766544	1.00000	10.23379	12.80391	11.63262	13.05502	12.44112	17.22434	13.71091	61.65952	0.00012	45.13491	56.69056	46.81213	54.98446	81.29390	16.65383	46.37040	96.72017	23.34095	62.64753	27.88345
2018-05-05 12:57:00	8630330696303481867	0.00000	15.33989	9.27269	11.79304	10.74893	12.40387	10.12285	16.73275	50.11851	0.03707	69.09079	4.75341	51.17184	66.92762	53.46434	20.33273	27.76161	0.74605	31.07075	92.85140	90.28835
2018-05-05 12:58:00	3590433799317661594	1.00000	9.48452	15.06849	9.98724	12.24238	12.16496	14.92721	13.93092	43.34959	0.00049	52.11534	57.26885	23.95320	30.69455	4.77428	59.49911	21.64072	28.08556	52.26977	11.21707	57.64036
2018-05-05 12:59:00	3590433799317662196	0.00000	11.26555	7.55256	10.44374	10.10898	8.99156	15.34545	6.74619	52.37739	0.00141	48.94105	22.39893	39.09461	57.32975	89.00584	67.95765	74.36733	9.37473	30.79271	50.39865	4.87442
2018-05-05 13:00:00	8630330696303481990	1.00000	8.32719	8.43529	7.48197	15.00035	9.85972	10.91306	9.63827	32.40136	0.01739	33.96900	27.86598	35.81605	93.06376	34.65673	81.73043	69.16324	76.65526	43.40011	17.47014	40.89269
2018-05-05 13:01:00	863033069630348271	1.00000	9.49413	14.48784	10.98172	13.81018	12.96975	13.25983	13.70759	75.70857	0.00183	50.59491	66.76107	56.23768	29.66092	76.61944	45.75797	50.30184	2.42277	21.94037	74.86875	53.22571
2018-05-05 13:02:00	8630330696303481677	1.00000	9.70392	10.76945	10.44559	11.19871	11.25498	16.42392	10.95194	48.82749	0.06795	58.26710	23.46209	72.25317	59.81365	83.95720	61.56605	75.77869	47.53617	42.53818	18.97807	20.62779
2018-05-05 13:03:00	8630330696303481578	0.00000	8.42597	10.10242	8.78266	15.32694	15.99278	11.54187	9.05684	37.12095	0.55113	38.23564	71.33193	23.79024	74.87208	47.80446	59.00553	54.33735	1.42875	70.89712	55.40096	98.48204
2018-05-05 13:04:00	359043379931766619	1.00000	9.51230	8.55742	8.67654	12.79160	13.69660	10.18708	7.56006	47.73685	0.02533	45.78903	84.81581	8.00702	31.58686	63.55493	7.88109	52.17016	70.85847	59.29012	45.58470	60.23056
2018-05-05 13:05:00	8630330696303481537	1.00000	10.52742	11.84371	10.81216	14.80755	10.69684	16.05609	11.21166	71.53045	0.00019	58.27035	63.00043	42.22528	35.11840	45.37775	58.28057	91.85514	56.26552	83.93164	42.94834	92.89246
2018-05-05 13:06:00	359043379931766106	0.00000	12.10948	10.68864	13.71005	9.10325	11.96668	15.05572	9.33745	51.68203	0.00363	66.27131	1.36704	6.96372	51.84915	31.99077	31.47983	64.94250	65.80265	18.33010	20.81122	96.64435
2018-05-05 13:07:00	8630330696303481735	0.00000	16.01407	9.23826	12.96944	6.52397	12.03724	14.16067	10.08687	42.40480	0.00179	70.57711	40.96925	14.54434	3.74855	94.51267	47.87253	46.92764	5.14690	22.77430	8.23229	75.42237
2018-05-05 13:08:00	3590433799317661966	0.00000	15.93761	9.26559	15.39363	8.79912	17.48296	13.32203	14.77701	61.32138	0.02717	49.69474	16.02026	46.35894	9.02255	60.89796	4.13937	21.59540	34.77096	46.95500	10.02818	87.73035
2018-05-05 13:09:00	3590433799317661701	1.00000	10.19194	12.07820	7.58563	12.98331	15.08911	14.46003	8.31548	55.73134	0.13828	49.49741	88.87092	55.46996	67.39189	18.72476	28.70512	30.59368	80.76081	91.19411	63.98385	63.65327
2018-05-05 13:10:00	863033069630348313	0.00000	10.70685	13.63003	13.21310	9.94016	14.79162	14.03576	14.49057	54.32339	0.00008	23.02106	15.91833	42.53855	4.95872	96.16245	9.26714	85.22547	7.44219	98.76387	64.92899	51.82369
2018-05-05 13:11:00	863033069630348982	1.00000	13.67566	12.00614	12.35010	6.90004	14.52835	12.23200	9.25802	33.67936	0.00547	49.10909	25.35442	31.10353	30.37198	1.95190	56.16666	7.41458	34.64761	43.15061	43.89404	82.98935
2018-05-05 13:12:00	8630330696303482139	0.00000	13.32931	10.44010	13.03589	9.77101	15.40449	9.91413	11.83311	42.90303	0.00042	60.35312	68.77411	65.94649	66.00028	9.24561	58.54687	89.93907	4.73276	89.96092	64.05072	79.79210
2018-05-05 13:13:00	8630330696303481248	1.00000	8.40703	8.98244	9.13450	14.89916	15.10925	12.67771	11.54583	44.85958	0.16742	34.41003	62.77426	80.85028	3.02916	30.38548	4.62217	40.17005	50.78785	56.98854	37.97243	37.04076
2018-05-05 13:14:00	359043379931766288	1.00000	5.54280	14.62109	9.65724	11.69505	12.21945	13.40915	11.26060	55.95212	0.00028	46.80332	37.28879	13.55731	60.80008	1.71689	54.02674	67.50687	33.37192	45.70424	5.28650	6.51773
2018-05-05 13:15:00	8630330696303482097	1.00000	10.66897	14.18171	9.90335	12.30458	12.46630	14.99378	13.15284	41.03641	0.00092	46.59971	38.55919	55.88134	42.07646	50.02345	56.61487	79.73734	1.86919	97.60716	35.09671	53.62800
2018-05-05 13:16:00	863033069630348172	0.00000	16.81850	11.98664	12.71535	10.11621	15.13148	12.98578	7.63358	50.75577	0.01513	18.86143	13.32749	28.46155	57.65322	49.22869	94.10054	78.00481	53.77748	44.58890	84.20491	44.57909
2018-05-05 13:17:00	3590433799317662147	1.00000	8.66621	13.27214	8.12913	13.05057	13.81245	12.41116	12.17496	50.54109	0.00910	40.15832	28.40123	6.07140	5.77714	39.57680	88.46260	12.41839	35.84833	74.59171	4.38753	60.87867
2018-05-05 13:18:00	359043379931766098	1.00000	7.17211	10.02740	7.69673	15.90243	14.92130	13.78571	11.26420	71.91710	0.18812	81.42496	91.60668	71.43660	84.20559	89.30263	10.54359	24.53377	59.96144	62.65216	33.07685	45.22115
2018-05-05 13:19:00	3590433799317661909	0.00000	9.45038	13.33931	8.30992	14.65489	12.26817	13.14611	10.83921	77.53357	0.00415	61.41433	66.79333	99.13348	83.45560	27.27566	85.42726	8.73553	54.89403	80.50190	44.74655	12.47368
